brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,price,car_age,mileage_per_year,price_per_mile,has_accident,is_automatic
Ford,Expedition Limited,2023,9500,Gasoline,400.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,10-Speed A/T,Black,Red,At least 1 accident or damage reported,Yes,63500,2,3166.6666666666665,6.684210526315789,1,1
Nissan,Frontier SE Crew Cab,2006,134000,Gasoline,265.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,A/T,Gray,Gray,At least 1 accident or damage reported,Yes,8500,19,6700.0,0.06343283582089553,1,1
Subaru,BRZ Limited,2022,10500,Gasoline,228.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,–,None reported,Yes,32500,3,2625.0,3.0952380952380953,0,0
Chevrolet,Malibu LT,2018,53100,Gasoline,160.0HP 1.5L 4 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,17500,7,6637.5,0.3295668549905838,0,1
Ford,Focus SEL,2017,80134,E85 Flex Fuel,2.0L I4 16V GDI DOHC Flexible Fuel,6-Speed Automatic with Auto-Shift,White,Charcoal Black,None reported,Yes,13895,8,8903.777777777777,0.17339705992462626,0,1
Nissan,Rogue Sport S,2021,24000,Gasoline,141.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,A/T,Gray,Black,None reported,Yes,25500,4,4800.0,1.0625,0,1
Volvo,C70 T5,2006,61000,Gasoline,218.0HP 2.5L 5 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Beige,None reported,Yes,10299,19,3050.0,0.16883606557377048,0,0
Lincoln,Nautilus Reserve,2021,19700,Gasoline,335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,None reported,Yes,48000,4,3940.0,2.436548223350254,0,1
Mercedes-Benz,AMG GT Base,2018,28182,Gasoline,469.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Brown,At least 1 accident or damage reported,Yes,84500,7,3522.75,2.998367752466113,1,1
Ford,Mustang EcoBoost Premium,2017,59500,Gasoline,310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,21000,8,6611.111111111111,0.35294117647058826,1,1
Ford,Ranger XLT,1999,115402,E85 Flex Fuel,152.0HP 3.0L V6 Cylinder Engine Flex Fuel Capability,A/T,Gold,Beige,None reported,Yes,8000,26,4274.148148148148,0.06932288868477149,0,1
GMC,Yukon SLT,2018,85500,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,35899,7,10687.5,0.4198713450292398,1,1
RAM,2500 Big Horn,2020,51000,Gasoline,410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Red,Black,None reported,Yes,44900,5,8500.0,0.8803921568627451,0,1
Tesla,Model Y Performance,2021,17500,Gasoline,455.0HP Electric Motor Electric Fuel System,A/T,Gray,White,None reported,Yes,45000,4,3500.0,2.5714285714285716,0,1
Lexus,ES 350 Base,2011,132000,Gasoline,272.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Beige,None reported,Yes,9999,14,8800.0,0.07575,0,1
Jeep,Wrangler Rubicon Hard Rock,2016,67882,Gasoline,3.6 Liter,Automatic,White,Black,None reported,Yes,32798,9,6788.2,0.48316195751451047,0,1
Volvo,XC90 T6 Momentum,2018,62000,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Silver,Black,None reported,Yes,30500,7,7750.0,0.49193548387096775,0,1
Porsche,911 R,2016,12454,Gasoline,500.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Purple,Black,None reported,Yes,210000,9,1245.4,16.86205235265778,0,0
BMW,M6 Gran Coupe Base,2017,27965,Gasoline,560.0HP 4.4L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Green,Black,None reported,Yes,58000,8,3107.222222222222,2.0740210978008227,0,1
Cadillac,Escalade ESV Platinum Edition,2013,119000,E85 Flex Fuel,403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,Black,None reported,Yes,20500,12,9153.846153846154,0.1722689075630252,0,1
BMW,X5 xDrive35i,2018,48000,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,32000,7,6000.0,0.6666666666666666,0,1
BMW,X5 xDrive40i,2020,5541,Gasoline,3.0 Liter Turbo,Automatic,White,Black,None reported,Yes,56598,5,923.5,10.214401732539253,0,1
Mitsubishi,Outlander SEL,2018,29000,Gasoline,166.0HP 2.4L 4 Cylinder Engine Gasoline Fuel,A/T,Red,Beige,None reported,Yes,19500,7,3625.0,0.6724137931034483,0,1
Dodge,Ram 1500 ST,2010,131100,E85 Flex Fuel,310.0HP 4.7L 8 Cylinder Engine Flex Fuel Capability,A/T,White,Gray,At least 1 accident or damage reported,Yes,12995,15,8193.75,0.09912280701754386,1,1
Subaru,Impreza 2.0i,2015,102242,Gasoline,"2L H-4 DOHC, variable valve control, regular unleaded, engine wi",Manual,Quartz Blue Pearl,Black,At least 1 accident or damage reported,Yes,11498,10,9294.727272727272,0.11245867647346491,1,0
Mercedes-Benz,Maybach S S 600,2016,18069,Gasoline,523.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,79999,9,1806.9,4.427417123249765,0,1
Kia,Sportage LX,2023,13000,Gasoline,187.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,31900,2,4333.333333333333,2.453846153846154,0,1
Porsche,911 Turbo Cabriolet,2008,51000,Gasoline,480.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Silver,Black,At least 1 accident or damage reported,Yes,69500,17,2833.3333333333335,1.3627450980392157,1,0
Hummer,H3 Base,2007,137333,Gasoline,242.0HP 3.7L 5 Cylinder Engine Gasoline Fuel,4-Speed A/T,Blue,Black,At least 1 accident or damage reported,Yes,10000,18,7228.0526315789475,0.07281571071774447,1,1
Buick,LaCrosse Leather,2014,125559,Gasoline,304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,11200,11,10463.25,0.08920109271338574,1,1
Chevrolet,Silverado 1500 High Country,2020,88161,Gasoline,6.2L V8 16V GDI OHV,Automatic,Iridescent Pearl Tricoat,Jet Black,At least 1 accident or damage reported,Yes,48889,5,14693.5,0.5545422579144973,1,1
Toyota,4Runner SR5,2016,101900,Gasoline,270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel,5-Speed A/T,Black,Black,None reported,Yes,29000,9,10190.0,0.2845927379784102,0,1
Cadillac,Escalade ESV Luxury,2015,159500,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,18800,10,14500.0,0.11786833855799372,1,1
Subaru,Legacy 2.5i Premium,2015,68860,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Beige,At least 1 accident or damage reported,Yes,15000,10,6260.0,0.21783328492593668,1,0
Tesla,Model 3 Long Range,2018,43000,Gasoline,271.0HP Electric Motor Electric Fuel System,1-Speed A/T,Red,Black,At least 1 accident or damage reported,Yes,30499,7,5375.0,0.7092790697674418,1,1
Ford,Expedition EL XLT,2017,182000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,16500,8,20222.222222222223,0.09065934065934066,1,1
Tesla,Model Y Long Range,2022,21404,Gasoline,425.0HP Electric Motor Electric Fuel System,A/T,White,White,None reported,Yes,49500,3,5351.0,2.312651840777425,0,1
Ford,Expedition EL Limited,2017,81000,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Black,Black,None reported,Yes,27000,8,9000.0,0.3333333333333333,0,0
Chevrolet,Silverado 1500 LTZ,2021,62257,Gasoline,5.3L V8 16V GDI OHV,8-Speed Automatic,Satin Steel Metallic,Gideon,None reported,Yes,42590,4,12451.4,0.684099779944424,0,1
BMW,X5 xDrive40e,2016,91798,Hybrid,Electric,Automatic,Alpine White,Black,None reported,Yes,22998,9,9179.8,0.25052833395063073,0,1
BMW,335 is,2011,82000,Gasoline,320.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,20000,14,5466.666666666667,0.24390243902439024,1,1
Ford,F-150 XLT,2012,207100,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Gray,At least 1 accident or damage reported,Yes,15000,13,14792.857142857143,0.07242877836793819,1,1
Land,Rover Range Rover Sport P400 SE Dynamic,2023,450,Hybrid,395.0HP 3.0L Straight 6 Cylinder Engine Gasoline/Mild Electric Hybrid,8-Speed A/T,Blue,Black,None reported,Yes,124000,2,150.0,275.55555555555554,0,1
Porsche,Panamera Edition,2016,77945,Gasoline,310.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,At least 1 accident or damage reported,Yes,30000,9,7794.5,0.38488677913913655,1,1
Kia,Sorento Plug-In Hybrid SX,2022,15583,Hybrid,1.6L I4 16V GDI DOHC Turbo Hybrid,6-Speed Automatic,Aurora Black,Gray,None reported,Yes,40599,3,3895.75,2.6053391516396074,0,1
BMW,M240 i,2017,37100,Gasoline,335.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,White,Black,At least 1 accident or damage reported,Yes,26125,8,4122.222222222223,0.704177897574124,1,1
Maserati,Quattroporte Base,2006,51000,Gasoline,394.0HP 4.2L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Blue,Beige,At least 1 accident or damage reported,Yes,18000,19,2550.0,0.35294117647058826,1,0
Ford,F-150 XLT,2017,94000,Gasoline,325.0HP 2.7L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,Black,None reported,Yes,26000,8,10444.444444444445,0.2765957446808511,0,1
Land,Rover Discovery S,2003,121886,Gasoline,217.0HP 4.6L 8 Cylinder Engine Gasoline Fuel,A/T,White,Beige,At least 1 accident or damage reported,Yes,6000,22,5299.391304347826,0.04922632623927276,1,1
Ford,F-250 XLT Crew Cab Super Duty,2008,157500,Gasoline,300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel,5-Speed A/T,Green,Gray,At least 1 accident or damage reported,Yes,15000,17,8750.0,0.09523809523809523,1,1
Ford,Taurus SHO,2014,138415,Gasoline,365.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,15500,11,11534.583333333334,0.11198208286674133,1,1
Land,Rover Range Rover Sport HSE,2012,110000,Gasoline,375.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,None reported,Yes,10200,13,7857.142857142857,0.09272727272727273,0,1
Cadillac,Escalade Sport,2023,8532,Diesel,3.0L I6 24V DDI DOHC Turbo Diesel,10-Speed Automatic with Overdrive,Black Raven,Jet Black,None reported,Yes,109900,2,2844.0,12.880918893577121,0,1
GMC,Sierra 1500 SLT,2021,12941,Gasoline,355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel,A/T,White,Black,At least 1 accident or damage reported,Yes,51500,4,2588.2,3.9795997218143886,1,1
BMW,335 i xDrive,2009,69764,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,Black,None reported,Yes,19500,16,4103.764705882353,0.2795137893469411,0,0
Porsche,911 Carrera 4S,2003,90000,Gasoline,315.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Silver,Black,None reported,Yes,24000,22,3913.0434782608695,0.26666666666666666,0,0
Audi,Q5 S line Premium,2022,8193,Hybrid,2.0 Liter TFSI,Automatic,Florett Silver,Black,None reported,Yes,42598,3,2048.25,5.199316489686318,0,1
Lexus,RX 350 F Sport Performance,2020,43277,Gasoline,3.5L V6 24V PDI DOHC,8-Speed Automatic,Caviar,Black,None reported,Yes,43599,5,7212.833333333333,1.007440441805116,0,1
Audi,S4 3.0T Premium Plus,2018,26500,Gasoline,354.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,38000,7,3312.5,1.4339622641509433,1,1
Chevrolet,Silverado 1500 LT,2019,36021,Gasoline,2.7L I4 16V GDI DOHC Turbo,Automatic,Cajun Red Tintcoat,Jet Black,None reported,Yes,35670,6,5145.857142857143,0.9902556841842258,0,1
Chevrolet,Colorado Z71,2019,25462,Gasoline,3.6L V6 24V GDI DOHC,Automatic,Shadow Gray Metallic,Jet Black,None reported,Yes,36139,6,3637.4285714285716,1.4193307674181133,0,1
Audi,A5 2.0T Prestige,2018,35850,Gasoline,252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Black,None reported,Yes,33000,7,4481.25,0.9205020920502092,0,1
Mazda,Mazda3 s Sport,2008,77700,Gasoline,156.0HP 2.3L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Red,Black,None reported,Yes,6300,17,4316.666666666667,0.08108108108108109,0,0
Jaguar,E-PACE 300 Sport,2021,23600,Hybrid,296.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,9-Speed A/T,Black,Black,None reported,Yes,42999,4,4720.0,1.8219915254237289,0,1
Ferrari,GTC4Lusso T,2019,8870,Gasoline,3.9L V8 32V GDI DOHC Twin Turbo,7-Speed DCT Automatic,Nero Daytona,–,None reported,Yes,215000,6,1267.142857142857,24.23900789177001,0,1
Toyota,Celica GT,2001,122000,Gasoline,140.0HP 1.8L 4 Cylinder Engine Gasoline Fuel,5-Speed M/T,Blue,Gray,None reported,Yes,7800,24,4880.0,0.06393442622950819,0,0
Ford,Excursion Limited 4WD,2003,245000,Diesel,325.0HP 6.0L 8 Cylinder Engine Diesel Fuel,A/T,Black,Beige,At least 1 accident or damage reported,Yes,17999,22,10652.173913043478,0.07346530612244898,1,1
Porsche,718 Spyder Base,2022,4700,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Black,None reported,Yes,134000,3,1175.0,28.51063829787234,0,0
Subaru,WRX STI Base,2016,84100,Gasoline,305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,M/T,Gray,Black,None reported,Yes,34000,9,8410.0,0.4042806183115339,0,0
Audi,A6 45 Premium Plus,2021,33000,Hybrid,248.0HP 2.0L 4 Cylinder Engine Gasoline/Mild Electric Hybrid,A/T,Black,Black,None reported,Yes,40000,4,6600.0,1.2121212121212122,0,1
Tesla,Model S P100D,2018,10065,Gasoline,Electric,1-Speed Automatic,Red Multi,White,None reported,Yes,59999,7,1258.125,5.961152508693492,0,1
Mercedes-Benz,AMG GT R,2018,3811,Gasoline,577.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,148500,7,476.375,38.96615061663606,0,1
Acura,RDX PMC Edition,2021,44457,Gasoline,2.0 Liter Turbo,2,Majestic Black Pearl,Ebony,None reported,Yes,40598,4,8891.4,0.9131970218413298,0,0
Audi,S4 3.0T Premium Plus,2013,139355,Gasoline,333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Black,Black,None reported,Yes,20900,12,10719.615384615385,0.14997667826773348,0,1
Lotus,Evora Base,2010,9100,Gasoline,276.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Black,White,None reported,Yes,55000,15,568.75,6.043956043956044,0,0
Mercedes-Benz,S-Class S 560 4MATIC,2019,10500,Gasoline,463.0HP 4.0L 8 Cylinder Engine Gasoline Fuel,9-Speed A/T,Silver,Brown,None reported,Yes,77900,6,1500.0,7.419047619047619,0,1
Chevrolet,Silverado 1500 RST,2023,5006,Gasoline,5.3L V8 16V GDI OHV,10-Speed Automatic,Dark Ash Metallic,Black,None reported,Yes,59590,2,1668.6666666666667,11.90371554135038,0,1
Hyundai,Genesis Coupe 2.0T R-Spec,2013,55000,Gasoline,260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,6-Speed M/T,White,Red,None reported,Yes,18000,12,4230.7692307692305,0.32727272727272727,0,0
BMW,M3 Competition,2021,33500,Gasoline,503.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,None reported,Yes,71000,4,6700.0,2.1194029850746268,0,1
BMW,435 i,2014,126500,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,A/T,White,Black,None reported,Yes,15000,11,10541.666666666666,0.11857707509881422,0,1
Land,Rover Range Rover Evoque HSE Dynamic,2016,79000,Gasoline,240.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,9-Speed A/T,Red,Red,None reported,Yes,24000,9,7900.0,0.3037974683544304,0,1
Porsche,911 Targa 4 GTS,2018,19000,Gasoline,450.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel,7-Speed A/T,Gray,Black,None reported,Yes,145000,7,2375.0,7.631578947368421,0,1
RAM,3500 Tradesman,2021,57000,Diesel,400.0HP 6.7L Straight 6 Cylinder Engine Diesel Fuel,6-Speed A/T,Blue,Gray,None reported,Yes,52000,4,11400.0,0.9122807017543859,0,1
BMW,X5 xDrive40i,2020,4880,Gasoline,3.0 Liter Turbo,Automatic,White,Black,None reported,Yes,57998,5,813.3333333333334,11.88483606557377,0,1
Acura,NSX Base,2018,6523,Hybrid,3.5L V6 24V PDI DOHC Twin Turbo Hybrid,9-Speed Automatic with Auto-Shift,White,Ebony,None reported,Yes,143900,7,815.375,22.0604016556799,0,1
Mercedes-Benz,SL-Class SL500 Roadster,2005,127000,Gasoline,302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel,7-Speed A/T,White,Beige,None reported,Yes,14000,20,6047.619047619048,0.11023622047244094,0,1
Lexus,SC 430 Base,2002,89500,Gasoline,300.0HP 4.3L 8 Cylinder Engine Gasoline Fuel,A/T,Black,Black,None reported,Yes,15999,23,3729.1666666666665,0.17875977653631284,0,1
Chevrolet,Silverado 1500 Base,2000,97000,Gasoline,200.0HP 4.3L V6 Cylinder Engine Gasoline Fuel,A/T,White,Gray,None reported,Yes,27500,25,3730.769230769231,0.28350515463917525,0,1
Buick,Enclave Avenir,2021,31181,Gasoline,3.6L V6 24V GDI DOHC,9-Speed Automatic,Rich Garnet Metallic,Chestnut,At least 1 accident or damage reported,Yes,42442,4,6236.2,1.3611494179147559,1,1
Lexus,NX 300h Base,2020,16425,Hybrid,2.5L I4 16V MPFI DOHC Hybrid,Automatic CVT,Gray,Black,At least 1 accident or damage reported,Yes,33200,5,2737.5,2.0213089802130897,1,1
Lexus,RX 350 RX 350 F SPORT Handling,2022,11238,Gasoline,3.5 Liter DOHC,Automatic,Atomic Silver,Black,None reported,Yes,54798,3,2809.5,4.87613454351308,0,1
Chevrolet,Avalanche 1500 LS,2005,97146,E85 Flex Fuel,295.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability,Transmission Overdrive Switch,Black,Gray,At least 1 accident or damage reported,Yes,7999,20,4626.0,0.08233998311819324,1,0
Mercedes-Benz,SL-Class SL400,2015,36670,Gasoline,3.0 Liter,Automatic,White,Tan,None reported,Yes,39998,10,3333.6363636363635,1.0907553858740116,0,1
Chevrolet,Suburban Premier,2019,44800,Gasoline,420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed A/T,Black,Black,None reported,Yes,52500,6,6400.0,1.171875,0,1
Ford,Transit-350 Base,2015,150000,Gasoline,310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Black,Gray,At least 1 accident or damage reported,Yes,17100,10,13636.363636363636,0.114,1,1
INFINITI,QX60 Luxe,2020,38400,Gasoline,295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Blue,Beige,None reported,Yes,32100,5,6400.0,0.8359375,0,1
Bentley,Continental GTC Base,2008,7960,Gasoline,552.0HP 6.0L 12 Cylinder Engine Gasoline Fuel,6-Speed A/T,White,White,None reported,Yes,81500,17,442.22222222222223,10.238693467336683,0,1
Nissan,350Z Enthusiast,2007,117000,Gasoline,306.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,A/T,Silver,Black,At least 1 accident or damage reported,Yes,9975,18,6157.894736842105,0.08525641025641026,1,1
Rivian,R1S Adventure Package,2023,159,Gasoline,533.0HP Electric Motor Electric Fuel System,A/T,White,Black,None reported,Yes,95500,2,53.0,600.62893081761,0,1
McLaren,570S Base,2017,30200,Gasoline,562.0HP 3.8L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Orange,Black,None reported,Yes,139000,8,3355.5555555555557,4.602649006622516,0,0
Nissan,Altima 2.5 SL,2012,91545,Gasoline,175.0HP 2.5L 4 Cylinder Engine Gasoline Fuel,CVT Transmission,Silver,Black,None reported,Yes,8999,13,6538.928571428572,0.09830138183407068,0,0
Land,Rover Range Rover 5.0L Supercharged,2015,110000,E85 Flex Fuel,510.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability,A/T,Black,–,At least 1 accident or damage reported,Yes,26499,10,10000.0,0.2409,1,1
BMW,X5 xDrive35i,2017,105100,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,23300,8,11677.777777777777,0.22169362511893434,1,1
INFINITI,QX56 Base,2012,110000,Gasoline,400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,White,Beige,None reported,Yes,15600,13,7857.142857142857,0.14181818181818182,0,0
Ford,F-150 XLT,2019,81778,Gasoline,3.5L V6 24V PDI DOHC Twin Turbo,Automatic,Black,Medium Earth Gray,None reported,Yes,32769,6,11682.57142857143,0.4007067915576316,0,1
Lexus,RX 450h Base,2010,168422,Hybrid,245.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid,A/T,Black,Beige,At least 1 accident or damage reported,Yes,10900,15,10526.375,0.06471838595907899,1,1
Maserati,Ghibli S Q4 GranSport,2018,80500,Gasoline,424.0HP 3.0L V6 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,None reported,Yes,34900,7,10062.5,0.4335403726708075,0,1
Volvo,XC90 T6 Momentum,2018,81200,Gasoline,316.0HP 2.0L 4 Cylinder Engine Gasoline Fuel,8-Speed A/T,Black,Black,At least 1 accident or damage reported,Yes,28825,7,10150.0,0.35498768472906406,1,1
Lamborghini,Huracan EVO Base,2020,6246,Gasoline,5.2L V10 40V GDI DOHC,7-Speed Automatic with Auto-Shift,Nero Noctis,Nero Ade,None reported,Yes,267950,5,1041.0,42.89945565161703,0,1
Jeep,Wrangler Unlimited Rubicon,2017,20172,Gasoline,285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel,Transmission w/Dual Shift Mode,Gray,Black,None reported,Yes,47500,8,2241.3333333333335,2.35474915724767,0,0
Hummer,H2 Base,2005,145000,Gasoline,325.0HP 6.0L 8 Cylinder Engine Gasoline Fuel,4-Speed A/T,Green,Black,None reported,Yes,22500,20,6904.761904761905,0.15517241379310345,0,1
Ford,Flex Limited,2009,162000,Gasoline,262.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Gray,Black,At least 1 accident or damage reported,Yes,7500,16,9529.411764705883,0.046296296296296294,1,1
Porsche,718 Cayman GT4,2020,13554,Gasoline,414.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,124995,5,2259.0,9.2220008853475,0,0
Toyota,Camry XLE,2007,59700,Gasoline,268.0HP 3.5L V6 Cylinder Engine Gasoline Fuel,6-Speed A/T,Green,Gray,None reported,Yes,9500,18,3142.1052631578946,0.15912897822445563,0,1
Mercedes-Benz,A-Class A 220 4MATIC,2020,30930,Gasoline,2.0L I4 16V GDI DOHC Turbo,7-Speed Automatic with Auto-Shift,Midnight Black,Black,None reported,Yes,28900,5,5155.0,0.9343679275784028,0,1
BMW,335 i,2009,51983,Gasoline,300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel,6-Speed M/T,Gray,White,None reported,Yes,19999,16,3057.823529411765,0.3847219283227209,0,0
Chevrolet,Camaro 2SS,2022,22000,Gasoline,455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel,6-Speed M/T,Blue,Black,None reported,Yes,50000,3,5500.0,2.272727272727273,0,0
Volkswagen,ID.4 Pro S,2023,16800,Gasoline,295.0HP Electric Motor Electric Fuel System,1-Speed A/T,Gray,Black,None reported,Yes,45000,2,5600.0,2.6785714285714284,0,1
Chevrolet,Silverado 2500 High Country,2022,16000,Diesel,445.0HP 6.6L 8 Cylinder Engine Diesel Fuel,A/T,Black,Black,At least 1 accident or damage reported,Yes,73995,3,4000.0,4.6246875,1,1
Nissan,Altima 2.5 SV,2020,22295,Gasoline,2.5L I4 16V GDI DOHC,Automatic CVT,Scarlet Ember,Gray,None reported,Yes,23599,5,3715.8333333333335,1.058488450325185,0,1
